canonical_id,canonical_name,normalized_name,pff_player_id,cfbd_id,combine_normalized_player,combine_cfb_player_id,combine_pfr_player_id,combine_gsis_id,colleges,college_seasons,college_seasons_count,draft_season,in_pff,in_combine,in_cfbd
reese-phillips-kentucky-2014,Reese Phillips,reese phillips,38271.0,546354,,,,,Kentucky,Kentucky:2014,1,2015,True,False,True
zach-allen-tcu-2014,Zach Allen,zachary allen,38296.0,545502,,,,,TCU,TCU:2014,1,2015,True,False,True
connor-mitch-south-carolina-2015,Connor Mitch,connor mitch,38318.0,548142,,,,,South Carolina,South Carolina:2014;South Carolina:2015,2,2016,True,False,True
tanner-lee-tulane-2015,Tanner Lee,tanner lee,38321.0,545757,tannerlee,tanner-lee-1,LeexTa00,00-0034416,Nebraska;Tulane,Tulane:2014;Tulane:2015,2,2018,True,True,True
aj-long-syracuse-2014,AJ Long,aj long,38322.0,3116756,,,,,Syracuse,Syracuse:2014,1,2015,True,False,True
kyler-murray-texas-a-m-2015,Kyler Murray,kyler murray,38334.0,3917315,kylermurray,kyler-murray-1,MurrKy00,00-0035228,Oklahoma;Texas A&M,Texas A&M:2015,1,2019,True,True,True
devin-powell-tulane-2015,Devin Powell,devin powell,38337.0,532173,,,,,Tulane,Tulane:2014;Tulane:2015,2,2016,True,False,True
chris-johnson-baylor-2015,Chris Johnson,christopher johnson,38519.0,,,,,,Baylor,Baylor:2014;Baylor:2015,2,2016,True,False,False
austin-robinson-utsa-2014,Austin Robinson,austin robinson,38520.0,,,,,,UTSA,UTSA:2014,1,2015,True,False,False
adam-schulz-houston-2015,Adam Schulz,adam schulz,38551.0,518526,,,,,Houston;Utah,Utah:2014;Houston:2015,2,2016,True,False,True
makoa-camanse-stevens-hawaii-2015,Makoa Camanse-Stevens,makoa camanse stevens,38581.0,,,,,,Hawaii,Hawaii:2015,1,2016,True,False,False
shaq-washington-cincinnati-2014,Shaq Washington,shaq washington,38626.0,,,,,,Cincinnati,Cincinnati:2014,1,2015,True,False,False
jason-stewart-memphis-2014,Jason Stewart,jason stewart,38678.0,3126208,,,,,Memphis,Memphis:2014,1,2015,True,False,True
drew-belcher-maine-2015,Drew Belcher,andrew belcher,38702.0,3120540,,,,,Maine,Maine:2014;Maine:2015,2,2016,True,False,True
damion-may-alabama-a-m-2015,Damion May,damion may,38707.0,3131432,,,,,Alabama A&M,Alabama A&M:2015,1,2016,True,False,True
george-bollas-kent-state-2015,George Bollas,george bollas,38869.0,3125858,,,,,Kent State,Kent State:2015,1,2016,True,False,True
jalen-fitzpatrick-temple-2014,Jalen Fitzpatrick,jalen fitzpatrick,38874.0,,,,,,Temple,Temple:2014,1,2015,True,False,False
jalen-rowell-air-force-2015,Jalen Rowell,jalen rowell,38948.0,,,,,,Air Force,Air Force:2015,1,2016,True,False,False
david-handler-savannah-st-2015,David Handler,david handler,39021.0,3926314,,,,,Savannah St,Savannah St:2015,1,2016,True,False,True
adrian-kollock-jr-south-carolina-state-2014,Adrian Kollock Jr.,adrian kollock,39028.0,,,,,,South Carolina State,South Carolina State:2014,1,2015,True,False,False
arshon-spaulding-jr-savannah-st-2015,Arshon Spaulding Jr.,arshon spaulding,39030.0,,,,,,Savannah St,Savannah St:2015,1,2016,True,False,False
gus-ragland-miami-oh-2015,Gus Ragland,gus ragland,39063.0,3125968,,,,,Miami (OH),Miami (OH):2015,1,2016,True,False,True
jd-sprague-ohio-2015,JD Sprague,jd sprague,39102.0,532433,,,,,Ohio,Ohio:2014;Ohio:2015,2,2016,True,False,True
aaron-bailey-northern-iowa-2015,Aaron Bailey,aaron bailey,39138.0,546062,,,,,Illinois;Northern Iowa,Illinois:2014;Northern Iowa:2015,2,2016,True,False,True
bram-kohlhausen-tcu-2015,Bram Kohlhausen,bram kohlhausen,39176.0,512469,,,,,TCU,TCU:2014;TCU:2015,2,2016,True,False,True
carson-royal-florida-a-m-2015,Carson Royal,carson royal,39204.0,540215,,,,,Florida A&M,Florida A&M:2014;Florida A&M:2015,2,2016,True,False,True
danny-cameron-indiana-2015,Danny Cameron,daniel cameron,39323.0,3134572,,,,,Indiana,Indiana:2015,1,2016,True,False,True
parker-boehme-duke-2015,Parker Boehme,parker boehme,39372.0,545221,,,,,Duke,Duke:2014;Duke:2015,2,2016,True,False,True
conner-manning-utah-2014,Conner Manning,conner manning,39390.0,550226,,,,,Utah,Utah:2014,1,2015,True,False,True
vincent-testaverde-texas-tech-2014,Vincent Testaverde,vincent testaverde,39415.0,3139487,,,,,Texas Tech,Texas Tech:2014,1,2015,True,False,True
andrew-mcnulty-north-texas-2015,Andrew McNulty,andrew mcnulty,39495.0,515147,,,,,North Texas,North Texas:2014;North Texas:2015,2,2016,True,False,True
drew-lock-missouri-2015,Drew Lock,andrew lock,39517.0,3924327,drewlock,drew-lock-1,LockDr00,00-0035704,Missouri,Missouri:2015,1,2019,True,True,True
lorenzo-nunez-south-carolina-2015,Lorenzo Nunez,lorenzo nunez,39564.0,,,,,,South Carolina,South Carolina:2015,1,2016,True,False,False
chason-virgil-fresno-state-2015,Chason Virgil,chason virgil,39592.0,3918038,,,,,Fresno State,Fresno State:2015,1,2016,True,False,True
larry-rose-iii-new-mexico-state-2015,Larry Rose III,larry rose,39604.0,,,,,,New Mexico State,New Mexico State:2015,1,2016,True,False,False
bo-schneider-ucf-2015,Bo Schneider,bo schneider,39713.0,3929050,,,,,UCF,UCF:2015,1,2016,True,False,True
zach-conque-stephen-f-austin-2015,Zach Conque,zachary conque,39739.0,535983,,,,,Stephen F. Austin,Stephen F. Austin:2014;Stephen F. Austin:2015,2,2016,True,False,True
donovan-isom-se-louisiana-2015,Donovan Isom,donovan isom,39793.0,3122873,,,,,SE Louisiana,SE Louisiana:2015,1,2016,True,False,True
bret-mooney-colgate-2015,Bret Mooney,bret mooney,39797.0,,,,,,Colgate,Colgate:2015,1,2016,True,False,False
caleb-henderson-north-carolina-2015,Caleb Henderson,caleb henderson,39905.0,3116678,,,,,North Carolina,North Carolina:2015,1,2016,True,False,True
jared-crump-wake-forest-2014,Jared Crump,jared crump,42037.0,,,,,,Wake Forest,Wake Forest:2014,1,2015,True,False,False
matt-alviti-northwestern-2015,Matt Alviti,matthew alviti,44954.0,546734,,,,,Northwestern,Northwestern:2014;Northwestern:2015,2,2016,True,False,True
brenden-motley-virginia-tech-2015,Brenden Motley,brenden motley,44983.0,530541,,,,,Virginia Tech,Virginia Tech:2014;Virginia Tech:2015,2,2016,True,False,True
jayme-taylor-northwestern-2014,Jayme Taylor,jayme taylor,45010.0,,,,,,Northwestern,Northwestern:2014,1,2015,True,False,False
parker-mckenzie-abilene-christian-2015,Parker McKenzie,parker mckenzie,45035.0,551394,,,,,Abilene Christian,Abilene Christian:2014;Abilene Christian:2015,2,2016,True,False,True
cameron-birse-arkansas-state-2015,Cameron Birse,cameron birse,45341.0,545941,,,,,Arkansas State,Arkansas State:2015,1,2016,True,False,True
da-vaun-johnson-howard-2015,Da'Vaun Johnson,davaun johnson,45648.0,,,,,,Howard,Howard:2015,1,2016,True,False,False
malik-brown-southern-utah-2014,Malik Brown,malik brown,45688.0,,,,,,Southern Utah,Southern Utah:2014,1,2015,True,False,False
kyle-hicks-tcu-2015,Kyle Hicks,kyle hicks,45714.0,,,,,,TCU,TCU:2015,1,2016,True,False,False
d-ernest-johnson-south-florida-2015,D'Ernest Johnson,dernest johnson,45734.0,,,,,,South Florida,South Florida:2015,1,2016,True,False,False
vic-enwere-california-2015,Vic Enwere,vic enwere,45746.0,,,,,,California,California:2015,1,2016,True,False,False
royce-freeman-oregon-2014,Royce Freeman,royce freeman,45747.0,,,,,,Oregon,Oregon:2014,1,2015,True,False,False
jalen-nixon-louisiana-2015,Jalen Nixon,jalen nixon,45916.0,531430,,,,,Louisiana,Louisiana:2014;Louisiana:2015,2,2016,True,False,True
william-crest-jr-west-virginia-2015,William Crest Jr.,william crest,45917.0,,,,,,West Virginia,West Virginia:2014;West Virginia:2015,2,2016,True,False,False
dontae-strickland-syracuse-2015,Dontae Strickland,dontae strickland,45943.0,,,,,,Syracuse,Syracuse:2015,1,2016,True,False,False
richard-mcquarley-new-mexico-2015,Richard McQuarley,richard mcquarley,45970.0,,,,,,New Mexico,New Mexico:2015,1,2016,True,False,False
a-j-ouellette-ohio-2014,A.J. Ouellette,aj ouellette,45974.0,,,,,,Ohio,Ohio:2014,1,2015,True,False,False
tyrell-clay-utsa-2015,Tyrell Clay,tyrell clay,45987.0,,,,,,UTSA,UTSA:2015,1,2016,True,False,False
shaun-wilson-duke-2015,Shaun Wilson,shaun wilson,45993.0,,,,,,Duke,Duke:2015,1,2016,True,False,False
matt-johnson-charlotte-2015,Matt Johnson,matthew johnson,46383.0,,,,,,Charlotte,Charlotte:2015,1,2016,True,False,False
kavika-johnson-utep-2015,Kavika Johnson,kavika johnson,46384.0,,,,,,UTEP,UTEP:2015,1,2016,True,False,False
jeremy-johnson-auburn-2015,Jeremy Johnson,jeremy johnson,46386.0,550019,,,,,Auburn,Auburn:2014;Auburn:2015,2,2016,True,False,True
j-t-barrett-iv-ohio-state-2015,J.T. Barrett IV,jt barrett,46387.0,545624,jtbarrett,jt-barrett-1,BarrJ.00,00-0034126,Ohio State,Ohio State:2014;Ohio State:2015,2,2018,True,True,True
joe-hubener-kansas-state-2015,Joe Hubener,joseph hubener,46389.0,517248,,,,,Kansas State,Kansas State:2014;Kansas State:2015,2,2016,True,False,True
ryan-burns-stanford-2014,Ryan Burns,ryan burns,46394.0,546469,,,,,Stanford,Stanford:2014,1,2015,True,False,True
darell-garretson-utah-state-2014,Darell Garretson,darell garretson,46397.0,550720,,,,,Utah State,Utah State:2014,1,2015,True,False,True
chris-laviano-rutgers-2015,Chris Laviano,christopher laviano,46398.0,547549,,,,,Rutgers,Rutgers:2014;Rutgers:2015,2,2016,True,False,True
wilton-speight-michigan-2015,Wilton Speight,wilton speight,46399.0,3115966,,,,,Michigan,Michigan:2015,1,2016,True,False,True
al-cobb-vmi-2015,Al Cobb,al cobb,46400.0,547410,,,,,VMI,VMI:2014;VMI:2015,2,2016,True,False,True
jake-browning-washington-2015,Jake Browning,jacob browning,46401.0,3886812,jakebrowning,jake-browning-1,BrowJa08,00-0035100,Washington,Washington:2015,1,2019,True,True,True
luke-del-rio-oregon-state-2014,Luke Del Rio,luke del rio,46403.0,546362,,,,,Oregon State,Oregon State:2014,1,2015,True,False,True
jake-melville-colgate-2015,Jake Melville,jacob melville,46405.0,547756,,,,,Colgate,Colgate:2014;Colgate:2015,2,2016,True,False,True
mccoy-hill-byu-2014,McCoy Hill,mccoy hill,46407.0,530619,,,,,BYU,BYU:2014,1,2015,True,False,True
gunnar-holcombe-marshall-2015,Gunnar Holcombe,gunnar holcombe,46409.0,535461,,,,,Marshall,Marshall:2014;Marshall:2015,2,2016,True,False,True
hayden-moore-cincinnati-2015,Hayden Moore,hayden moore,46410.0,3125813,,,,,Cincinnati,Cincinnati:2015,1,2016,True,False,True
troy-cook-ut-martin-2015,Troy Cook,troy cook,46411.0,551552,,,,,UT Martin,UT Martin:2015,1,2016,True,False,True
dan-collins-maine-2015,Dan Collins,daniel collins,46412.0,533619,,,,,Maine,Maine:2014;Maine:2015,2,2016,True,False,True
bryant-shirreffs-connecticut-2015,Bryant Shirreffs,bryant shirreffs,46413.0,,,,,,Connecticut,Connecticut:2015,1,2016,True,False,False
kyle-bolin-louisville-2015,Kyle Bolin,kyle bolin,46414.0,545559,,,,,Louisville,Louisville:2014;Louisville:2015,2,2016,True,False,True
lamar-jackson-louisville-2015,Lamar Jackson,lamar jackson,46416.0,3916387,lamarjackson,lamar-jackson-1,JackLa00,00-0034796,Louisville,Louisville:2015,1,2018,True,True,True
ben-cheek-presbyterian-2015,Ben Cheek,benjamin cheek,46417.0,3121291,,,,,Presbyterian,Presbyterian:2015,1,2016,True,False,True
alex-mcgough-florida-international-2015,Alex McGough,alexander mcgough,46420.0,3128843,,,,,Florida International,Florida International:2014;Florida International:2015,2,2016,True,False,True
taylor-lamb-app-state-2015,Taylor Lamb,taylor lamb,46422.0,548447,,,,,App State,App State:2014;App State:2015,2,2016,True,False,True
jalan-mcclendon-nc-state-2015,Jalan McClendon,jalan mcclendon,46423.0,3116715,,,,,NC State,NC State:2015,1,2016,True,False,True
steve-cluley-william-mary-2015,Steve Cluley,steven cluley,46424.0,529984,,,,,William & Mary,William & Mary:2014;William & Mary:2015,2,2016,True,False,True
ryan-finley-boise-state-2015,Ryan Finley,ryan finley,46426.0,546288,ryanfinley,ryan-finley-1,FinlRy00,00-0035652,Boise State;NC State,Boise State:2014;Boise State:2015,2,2019,True,True,True
damion-hobbs-utah-state-2015,Damion Hobbs,damion hobbs,46427.0,,,,,,Utah State,Utah State:2015,1,2016,True,False,False
jadrian-clark-weber-state-2015,Jadrian Clark,jadrian clark,46428.0,533818,,,,,Weber State,Weber State:2015,1,2016,True,False,True
tyler-stehling-rice-2015,Tyler Stehling,tyler stehling,46429.0,536503,,,,,Rice,Rice:2014;Rice:2015,2,2016,True,False,True
troy-williams-washington-2014,Troy Williams,troy williams,46431.0,546876,,,,,Washington,Washington:2014,1,2015,True,False,True
wade-freebeck-vanderbilt-2015,Wade Freebeck,wade freebeck,46432.0,3122157,,,,,Vanderbilt,Vanderbilt:2014;Vanderbilt:2015,2,2016,True,False,True
perry-orth-south-carolina-2015,Perry Orth,perry orth,46435.0,548144,,,,,South Carolina,South Carolina:2014;South Carolina:2015,2,2016,True,False,True
matt-linehan-idaho-2015,Matt Linehan,matthew linehan,46436.0,553235,,,,,Idaho,Idaho:2014;Idaho:2015,2,2016,True,False,True
mitch-leidner-minnesota-2015,Mitch Leidner,mitchell leidner,46437.0,530731,mitchleidner,mitch-leidner-1,LeidMi00,,Minnesota,Minnesota:2014;Minnesota:2015,2,2017,True,True,True
ryan-saeger-south-dakota-2015,Ryan Saeger,ryan saeger,46438.0,537987,,,,,South Dakota,South Dakota:2014;South Dakota:2015,2,2016,True,False,True
austin-apodaca-new-mexico-2015,Austin Apodaca,austin apodaca,46439.0,534863,,,,,New Mexico,New Mexico:2015,1,2016,True,False,True
chris-streveler-minnesota-2014,Chris Streveler,christopher streveler,46440.0,,,,,,Minnesota,Minnesota:2014,1,2015,True,False,False
johnny-stanton-nebraska-2014,Johnny Stanton,johnny stanton,46441.0,545618,,,,,Nebraska,Nebraska:2014,1,2015,True,False,True
la-montiez-ivy-jackson-state-2015,La Montiez Ivy,la montiez ivy,46443.0,,,,,,Jackson State,Jackson State:2015,1,2016,True,False,False
emiere-scaife-georgia-state-2015,Emiere Scaife,emiere scaife,46446.0,,,,,,Georgia State,Georgia State:2015,1,2016,True,False,False
ahmad-bradshaw-army-2015,Ahmad Bradshaw,ahmad bradshaw,46451.0,3129089,,,,,Army,Army:2015,1,2016,True,False,True
kyle-lauletta-richmond-2015,Kyle Lauletta,kyle lauletta,46452.0,548643,kylelauletta,,LaulKy00,00-0034369,Richmond,Richmond:2015,1,2018,True,True,True
mike-white-south-florida-2014,Mike White,michael white,46453.0,549804,mikewhite,,WhitMi01,00-0034401,South Florida;Western Kentucky,South Florida:2014,1,2018,True,True,True
john-wolford-wake-forest-2015,John Wolford,john wolford,46454.0,3124092,,,,,Wake Forest,Wake Forest:2014;Wake Forest:2015,2,2016,True,False,True
matt-davis-smu-2015,Matt Davis,matthew davis,46456.0,532113,,,,,SMU,SMU:2014;SMU:2015,2,2016,True,False,True
zack-mahoney-syracuse-2015,Zack Mahoney,zachary mahoney,46457.0,3892833,,,,,Syracuse,Syracuse:2015,1,2016,True,False,True
eric-dungey-syracuse-2015,Eric Dungey,eric dungey,46458.0,3916447,,,,,Syracuse,Syracuse:2015,1,2016,True,False,True
p-j-blazejowski-furman-2015,P.J. Blazejowski,pj blazejowski,46459.0,559492,,,,,Furman,Furman:2014;Furman:2015,2,2016,True,False,True
tyler-o-connor-michigan-state-2015,Tyler O'Connor,tyler oconnor,46460.0,535578,,,,,Michigan State,Michigan State:2014;Michigan State:2015,2,2016,True,False,True
neven-sussman-ualbany-2015,Neven Sussman,neven sussman,46461.0,3911912,,,,,UAlbany,UAlbany:2015,1,2016,True,False,True
brooks-haack-louisiana-2015,Brooks Haack,brooks haack,46462.0,531678,,,,,Louisiana,Louisiana:2014;Louisiana:2015,2,2016,True,False,True
j-d-almond-northwestern-state-2015,J.D. Almond,jd almond,46463.0,549717,,,,,Northwestern State,Northwestern State:2015,1,2016,True,False,True
seth-russell-baylor-2015,Seth Russell,seth russell,46467.0,535511,sethrussell,seth-russell-1,RussSe00,,Baylor,Baylor:2014;Baylor:2015,2,2017,True,True,True
nick-stevens-colorado-state-2015,Nick Stevens,nicholas stevens,46468.0,546267,,,,,Colorado State,Colorado State:2014;Colorado State:2015,2,2016,True,False,True
faton-bauta-georgia-2015,Faton Bauta,faton bauta,46470.0,530931,,,,,Georgia,Georgia:2014;Georgia:2015,2,2016,True,False,True
chad-voytik-pittsburgh-2015,Chad Voytik,chad voytik,46471.0,530450,,,,,Pittsburgh,Pittsburgh:2014;Pittsburgh:2015,2,2016,True,False,True
keller-chryst-stanford-2015,Keller Chryst,keller chryst,46472.0,3117245,,,,,Stanford,Stanford:2015,1,2016,True,False,True
tyler-stewart-nevada-2015,Tyler Stewart,tyler stewart,46474.0,536228,,,,,Nevada,Nevada:2015,1,2016,True,False,True
dano-graves-cal-poly-2014,Dano Graves,dano graves,46475.0,,,,,,Cal Poly,Cal Poly:2014,1,2015,True,False,False
matthew-jordan-georgia-tech-2015,Matthew Jordan,matthew jordan,46476.0,3116614,,,,,Georgia Tech,Georgia Tech:2015,1,2016,True,False,True
patrick-towles-kentucky-2015,Patrick Towles,patrick towles,46478.0,530944,,,,,Kentucky,Kentucky:2014;Kentucky:2015,2,2016,True,False,True
shuler-bentley-old-dominion-2015,Shuler Bentley,shuler bentley,46479.0,3123209,,,,,Old Dominion,Old Dominion:2015,1,2016,True,False,True
brandon-cox-utah-2014,Brandon Cox,brandon cox,46480.0,550218,,,,,Utah,Utah:2014,1,2015,True,False,True
jaylian-williamson-hampton-2014,Jaylian Williamson,jaylian williamson,46482.0,537150,,,,,Hampton,Hampton:2014,1,2015,True,False,True
brandon-silvers-troy-2015,Brandon Silvers,brandon silvers,46483.0,546145,,,,,Troy,Troy:2014;Troy:2015,2,2016,True,False,True
anthony-jennings-lsu-2014,Anthony Jennings,anthony jennings,46485.0,546033,,,,,LSU,LSU:2014,1,2015,True,False,True
thomas-stuart-boise-state-2015,Thomas Stuart,thomas stuart,46486.0,3124371,,,,,Boise State,Boise State:2015,1,2016,True,False,True
brett-rypien-boise-state-2015,Brett Rypien,brett rypien,46487.0,3722362,brettrypien,brett-rypien-1,RypiBr00,00-0034955,Boise State,Boise State:2015,1,2019,True,True,True
dalton-sturm-utsa-2015,Dalton Sturm,dalton sturm,46488.0,3124037,,,,,UTSA,UTSA:2014;UTSA:2015,2,2016,True,False,True
perry-hills-maryland-2015,Perry Hills,perry hills,46491.0,534317,,,,,Maryland,Maryland:2014;Maryland:2015,2,2016,True,False,True
kalen-johnson-howard-2015,Kalen Johnson,kalen johnson,46493.0,3148078,,,,,Howard,Howard:2015,1,2016,True,False,True
ikaika-woolsey-hawaii-2015,Ikaika Woolsey,ikaika woolsey,46495.0,532976,,,,,Hawaii,Hawaii:2014;Hawaii:2015,2,2016,True,False,True
damian-williams-mississippi-state-2014,Damian Williams,damian williams,46496.0,546603,,,,,Mississippi State,Mississippi State:2014,1,2015,True,False,True
nick-fitzgerald-mississippi-state-2015,Nick Fitzgerald,nicholas fitzgerald,46497.0,558337,nickfitzgerald,nick-fitzgerald-2,FitzNi01,00-0035471,Mississippi State,Mississippi State:2015,1,2019,True,True,True
will-worth-navy-2014,Will Worth,william worth,46498.0,551208,,,,,Navy,Navy:2014,1,2015,True,False,True
kevin-anderson-fordham-2015,Kevin Anderson,kevin anderson,46499.0,552663,,,,,Fordham,Fordham:2015,1,2016,True,False,True
clayton-thorson-northwestern-2015,Clayton Thorson,clayton thorson,46501.0,3116144,claytonthorson,clayton-thorson-1,ThorCl00,00-0035283,Northwestern,Northwestern:2015,1,2019,True,True,True
tom-flacco-western-michigan-2015,Tom Flacco,thomas flacco,46503.0,3916725,,,,,Western Michigan,Western Michigan:2015,1,2016,True,False,True
james-knapke-bowling-green-2015,James Knapke,james knapke,46506.0,531801,,,,,Bowling Green,Bowling Green:2014;Bowling Green:2015,2,2016,True,False,True
maty-mauk-missouri-2015,Maty Mauk,maty mauk,46507.0,531385,,,,,Missouri,Missouri:2014;Missouri:2015,2,2016,True,False,True
david-blough-purdue-2015,David Blough,david blough,46508.0,3116188,,,,,Purdue,Purdue:2015,1,2016,True,False,True
grant-rohach-iowa-state-2014,Grant Rohach,grant rohach,46510.0,531222,,,,,Iowa State,Iowa State:2014,1,2015,True,False,True
chris-carter-army-2015,Chris Carter,christopher carter,46512.0,3916793,,,,,Army,Army:2015,1,2016,True,False,True
tago-smith-navy-2015,Tago Smith,tago smith,46514.0,551222,,,,,Navy,Navy:2014;Navy:2015,2,2016,True,False,True
john-o-korn-houston-2014,John O'Korn,john okorn,46515.0,545550,,,,,Houston,Houston:2014,1,2015,True,False,True
shane-morris-michigan-2014,Shane Morris,shane morris,46516.0,546706,,,,,Michigan,Michigan:2014,1,2015,True,False,True
logan-woodside-toledo-2014,Logan Woodside,logan woodside,46517.0,545910,loganwoodside,logan-woodside-1,WoodLo00,00-0034438,Toledo,Toledo:2014,1,2018,True,True,True
baker-mayfield-oklahoma-2015,Baker Mayfield,baker mayfield,46518.0,550373,bakermayfield,baker-mayfield-1,MayfBa00,00-0034855,Oklahoma,Oklahoma:2015,1,2018,True,True,True
stephon-masha-liberty-2015,Stephon Masha,stephon masha,46520.0,547303,,,,,Liberty,Liberty:2015,1,2016,True,False,True
dallas-sealey-abilene-christian-2015,Dallas Sealey,dallas sealey,46523.0,3134120,,,,,Abilene Christian,Abilene Christian:2015,1,2016,True,False,True
nate-romine-air-force-2015,Nate Romine,nathan romine,46524.0,554528,,,,,Air Force,Air Force:2014;Air Force:2015,2,2016,True,False,True
k-j-carta-samuels-washington-2015,K.J. Carta-Samuels,kj carta samuels,46525.0,3127291,,,,,Washington,Washington:2015,1,2016,True,False,True
billy-bahl-miami-oh-2015,Billy Bahl,william bahl,46531.0,3915317,,,,,Miami (OH),Miami (OH):2015,1,2016,True,False,True
greg-windham-ohio-2015,Greg Windham,gregory windham,46533.0,532440,,,,,Ohio,Ohio:2014;Ohio:2015,2,2016,True,False,True
tyler-jones-texas-state-2015,Tyler Jones,tyler jones,46534.0,548240,,,,,Texas State,Texas State:2014;Texas State:2015,2,2016,True,False,True
taylor-cornelius-oklahoma-state-2015,Taylor Cornelius,taylor cornelius,46535.0,3122424,,,,,Oklahoma State,Oklahoma State:2015,1,2016,True,False,True
justin-alo-se-louisiana-2015,Justin Alo,justin alo,46537.0,3929728,,,,,SE Louisiana,SE Louisiana:2015,1,2016,True,False,True
brandon-harris-lsu-2015,Brandon Harris,brandon harris,46538.0,559751,,,,,LSU,LSU:2014;LSU:2015,2,2016,True,False,True
kurt-benkert-east-carolina-2014,Kurt Benkert,kurt benkert,46540.0,545645,kurtbenkert,kurt-benkert-1,BenkKu01,00-0034131,East Carolina;Virginia,East Carolina:2014,1,2018,True,True,True
austin-allen-arkansas-2015,Austin Allen,austin allen,46542.0,547206,austinallen,austin-allen-1,,,Arkansas,Arkansas:2014;Arkansas:2015,2,2018,True,True,True
dakota-prukop-montana-state-2014,Dakota Prukop,dakota prukop,46543.0,533805,,,,,Montana State,Montana State:2014,1,2015,True,False,True
ben-scott-uc-davis-2015,Ben Scott,benjamin scott,46544.0,533916,,,,,UC Davis,UC Davis:2015,1,2016,True,False,True
greyson-lambert-georgia-2015,Greyson Lambert,greyson lambert,46545.0,530521,,,,,Georgia;Virginia,Virginia:2014;Georgia:2015,2,2016,True,False,True
jason-driskel-florida-atlantic-2015,Jason Driskel,jason driskel,46547.0,3122713,,,,,Florida Atlantic,Florida Atlantic:2015,1,2016,True,False,True
malcolm-bell-north-carolina-central-2015,Malcolm Bell,malcolm bell,46548.0,537229,,,,,North Carolina Central,North Carolina Central:2014;North Carolina Central:2015,2,2016,True,False,True
malik-rosier-miami-2015,Malik Rosier,malik rosier,46550.0,3123047,,,,,Miami,Miami:2015,1,2016,True,False,True
kenneth-coleman-florida-a-m-2015,Kenneth Coleman,kenneth coleman,46551.0,3927945,,,,,Florida A&M,Florida A&M:2015,1,2016,True,False,True
leon-prunty-savannah-st-2014,Leon Prunty,leon prunty,46553.0,534967,,,,,Savannah St,Savannah St:2014,1,2015,True,False,True
favian-upshaw-georgia-southern-2015,Favian Upshaw,favian upshaw,46554.0,549301,,,,,Georgia Southern,Georgia Southern:2014;Georgia Southern:2015,2,2016,True,False,True
kevin-ellison-georgia-southern-2015,Kevin Ellison,kevin ellison,46555.0,532925,,,,,Georgia Southern,Georgia Southern:2014;Georgia Southern:2015,2,2016,True,False,True
wes-holcombe-western-carolina-2015,Wes Holcombe,wes holcombe,46558.0,3133163,,,,,Western Carolina,Western Carolina:2015,1,2016,True,False,True
tra-von-chapman-akron-2015,Tra'Von Chapman,travon chapman,46559.0,546646,,,,,Akron,Akron:2015,1,2016,True,False,True
dane-evans-tulsa-2015,Dane Evans,dane evans,46560.0,532273,,,,,Tulsa,Tulsa:2014;Tulsa:2015,2,2016,True,False,True
kenny-potter-san-jose-state-2015,Kenny Potter,kenneth potter,46562.0,3914864,,,,,San Jose State,San Jose State:2015,1,2016,True,False,True
montell-cozart-kansas-2015,Montell Cozart,montell cozart,46563.0,545417,,,,,Kansas,Kansas:2014;Kansas:2015,2,2016,True,False,True
garrett-smith-ul-monroe-2015,Garrett Smith,garrett smith,46568.0,3124944,,,,,UL Monroe,UL Monroe:2015,1,2016,True,False,True
mason-rudolph-oklahoma-state-2015,Mason Rudolph,mason rudolph,46569.0,3116407,masonrudolph,mason-rudolph-1,RudoMa00,00-0034771,Oklahoma State,Oklahoma State:2014;Oklahoma State:2015,2,2018,True,True,True
deonte-shorts-southern-2015,Deonte Shorts,deonte shorts,46575.0,553188,,,,,Southern,Southern:2014;Southern:2015,2,2016,True,False,True
austin-howard-southern-2015,Austin Howard,austin howard,46576.0,3140995,,,,,Southern,Southern:2014;Southern:2015,2,2016,True,False,True
darrel-colbert-jr-smu-2015,Darrel Colbert Jr.,darrel colbert,46577.0,3128413,,,,,SMU,SMU:2015,1,2016,True,False,True
alec-morris-alabama-2015,Alec Morris,alec morris,46578.0,,,,,,Alabama,Alabama:2015,1,2016,True,False,False
ellis-knudson-towson-2015,Ellis Knudson,ellis knudson,46579.0,,,,,,Towson,Towson:2015,1,2016,True,False,False
quinton-flowers-south-florida-2015,Quinton Flowers,quinton flowers,46580.0,3139591,quintonflowers,quinton-flowers-1,,,South Florida,South Florida:2014;South Florida:2015,2,2018,True,True,True
justin-holman-ucf-2015,Justin Holman,justin holman,46581.0,551184,,,,,UCF,UCF:2014;UCF:2015,2,2016,True,False,True
nick-patti-ucf-2015,Nick Patti,nicholas patti,46582.0,531755,,,,,UCF,UCF:2014;UCF:2015,2,2016,True,False,True
ross-comis-massachusetts-2015,Ross Comis,ross comis,46584.0,3125927,,,,,Massachusetts,Massachusetts:2015,1,2016,True,False,True
luke-falk-washington-state-2015,Luke Falk,luke falk,46586.0,550629,lukefalk,luke-falk-1,FalkLu00,00-0034412,Washington State,Washington State:2014;Washington State:2015,2,2018,True,True,True
zack-greenlee-fresno-state-2015,Zack Greenlee,zachary greenlee,46587.0,550587,,,,,Fresno State,Fresno State:2014;Fresno State:2015,2,2016,True,False,True
